,P1X,P1Y,P2X,P2Y,P3X,P3Y,P4X,P4Y,P5X,P5Y,P6X,P6Y,P7X,P7Y,P8X,P8Y,P9X,P9Y,Gesto
34,0.19666666666666666,0.53,0.36666666666666664,0.11833333333333333,0.4866666666666667,0.065,0.585,0.13166666666666665,0.6916666666666667,0.32166666666666666,0.3283333333333333,0.7683333333333333,0.43,0.55,0.51,0.5616666666666666,0.575,0.6233333333333333,1
35,0.19666666666666666,0.53,0.36666666666666664,0.11833333333333333,0.485,0.065,0.5866666666666667,0.135,0.6916666666666667,0.32166666666666666,0.3283333333333333,0.7683333333333333,0.43,0.55,0.51,0.56,0.5733333333333334,0.6216666666666667,1
36,0.19666666666666666,0.53,0.36666666666666664,0.11833333333333333,0.485,0.065,0.585,0.13166666666666665,0.6933333333333334,0.325,0.3283333333333333,0.7683333333333333,0.43,0.55,0.51,0.5633333333333334,0.575,0.6233333333333333,1
37,0.19666666666666666,0.53,0.36666666666666664,0.11833333333333333,0.4866666666666667,0.065,0.5833333333333334,0.13166666666666665,0.6916666666666667,0.32166666666666666,0.3283333333333333,0.7683333333333333,0.43,0.55,0.51,0.5616666666666666,0.575,0.6233333333333333,1
38,0.19666666666666666,0.53,0.36666666666666664,0.11833333333333333,0.485,0.065,0.585,0.13166666666666665,0.69,0.31833333333333336,0.3283333333333333,0.7683333333333333,0.43,0.55,0.51,0.5616666666666666,0.575,0.6233333333333333,1
39,0.19666666666666666,0.53,0.36666666666666664,0.11833333333333333,0.4866666666666667,0.065,0.585,0.13166666666666665,0.69,0.31833333333333336,0.3283333333333333,0.7683333333333333,0.43,0.55,0.51,0.5616666666666666,0.5733333333333334,0.62,1
40,0.195,0.535,0.36666666666666664,0.11833333333333333,0.485,0.065,0.585,0.13166666666666665,0.69,0.31833333333333336,0.3283333333333333,0.7683333333333333,0.43,0.55,0.51,0.56,0.575,0.6233333333333333,1
41,0.195,0.535,0.36833333333333335,0.115,0.485,0.06666666666666667,0.5866666666666667,0.135,0.69,0.31833333333333336,0.3283333333333333,0.7683333333333333,0.43,0.55,0.51,0.5616666666666666,0.575,0.6233333333333333,1
42,0.195,0.535,0.36666666666666664,0.11666666666666667,0.485,0.065,0.585,0.13333333333333333,0.6916666666666667,0.32166666666666666,0.3283333333333333,0.7683333333333333,0.43,0.55,0.51,0.56,0.575,0.6233333333333333,1
43,0.195,0.535,0.36666666666666664,0.11833333333333333,0.485,0.065,0.5833333333333334,0.13166666666666665,0.69,0.31833333333333336,0.3283333333333333,0.7683333333333333,0.42833333333333334,0.5516666666666666,0.51,0.5616666666666666,0.575,0.6233333333333333,1
44,0.195,0.535,0.36833333333333335,0.115,0.4866666666666667,0.065,0.5833333333333334,0.13333333333333333,0.6916666666666667,0.32166666666666666,0.3283333333333333,0.7683333333333333,0.43,0.55,0.51,0.5616666666666666,0.575,0.6233333333333333,1
45,0.19666666666666666,0.5316666666666666,0.36666666666666664,0.11833333333333333,0.485,0.065,0.5833333333333334,0.13166666666666665,0.69,0.31833333333333336,0.3283333333333333,0.7683333333333333,0.43,0.55,0.51,0.5616666666666666,0.5733333333333334,0.6216666666666667,1
46,0.19666666666666666,0.5316666666666666,0.36666666666666664,0.11833333333333333,0.485,0.06666666666666667,0.5866666666666667,0.13666666666666666,0.69,0.31833333333333336,0.3283333333333333,0.7683333333333333,0.42833333333333334,0.5516666666666666,0.51,0.5616666666666666,0.575,0.6233333333333333,1
47,0.19833333333333333,0.5283333333333333,0.36666666666666664,0.11833333333333333,0.485,0.06666666666666667,0.585,0.135,0.6916666666666667,0.32166666666666666,0.3283333333333333,0.7683333333333333,0.42833333333333334,0.5516666666666666,0.51,0.5616666666666666,0.5733333333333334,0.6216666666666667,1
48,0.195,0.5366666666666666,0.36666666666666664,0.11833333333333333,0.485,0.06666666666666667,0.5833333333333334,0.13166666666666665,0.6916666666666667,0.32166666666666666,0.3283333333333333,0.7683333333333333,0.42833333333333334,0.5516666666666666,0.51,0.5633333333333334,0.5733333333333334,0.6216666666666667,1
49,0.195,0.5383333333333333,0.36666666666666664,0.11833333333333333,0.48333333333333334,0.065,0.5833333333333334,0.13333333333333333,0.6916666666666667,0.32166666666666666,0.3283333333333333,0.77,0.42833333333333334,0.5516666666666666,0.5083333333333333,0.5633333333333334,0.5733333333333334,0.6216666666666667,1
50,0.19833333333333333,0.5316666666666666,0.365,0.12166666666666667,0.4816666666666667,0.06666666666666667,0.5816666666666667,0.13166666666666665,0.6883333333333334,0.31666666666666665,0.3283333333333333,0.7716666666666666,0.42833333333333334,0.5533333333333333,0.5083333333333333,0.565,0.5716666666666667,0.62,1
51,0.19833333333333333,0.535,0.36666666666666664,0.12166666666666667,0.4866666666666667,0.06833333333333333,0.5816666666666667,0.13166666666666665,0.6916666666666667,0.3233333333333333,0.3283333333333333,0.7733333333333333,0.4266666666666667,0.5533333333333333,0.5066666666666667,0.5666666666666667,0.5716666666666667,0.6216666666666667,1
52,0.2,0.535,0.365,0.12166666666666667,0.48333333333333334,0.06666666666666667,0.5783333333333334,0.13,0.6883333333333334,0.31833333333333336,0.3283333333333333,0.775,0.42333333333333334,0.5533333333333333,0.505,0.5666666666666667,0.57,0.62,1
53,0.20166666666666666,0.535,0.3616666666666667,0.125,0.48333333333333334,0.07,0.5783333333333334,0.13166666666666665,0.6866666666666666,0.31666666666666665,0.3283333333333333,0.7766666666666666,0.4216666666666667,0.5533333333333333,0.505,0.5683333333333334,0.5683333333333334,0.6216666666666667,1
54,0.20166666666666666,0.54,0.355,0.12833333333333333,0.4816666666666667,0.06833333333333333,0.5783333333333334,0.13166666666666665,0.6866666666666666,0.31666666666666665,0.3283333333333333,0.78,0.42,0.555,0.5033333333333333,0.57,0.5683333333333334,0.6233333333333333,1
55,0.20333333333333334,0.5383333333333333,0.35333333333333333,0.13,0.475,0.07166666666666667,0.5766666666666667,0.13333333333333333,0.6833333333333333,0.31333333333333335,0.32666666666666666,0.7866666666666666,0.42,0.5583333333333333,0.5016666666666667,0.5683333333333334,0.5683333333333334,0.6233333333333333,1
56,0.20333333333333334,0.5366666666666666,0.35333333333333333,0.13,0.4766666666666667,0.07,0.5766666666666667,0.13333333333333333,0.6866666666666666,0.31833333333333336,0.32666666666666666,0.7866666666666666,0.42,0.56,0.5033333333333333,0.5716666666666667,0.5683333333333334,0.6216666666666667,1
57,0.2,0.5416666666666666,0.35333333333333333,0.13,0.47833333333333333,0.07166666666666667,0.5783333333333334,0.13333333333333333,0.685,0.315,0.3283333333333333,0.7833333333333333,0.42,0.56,0.5033333333333333,0.5716666666666667,0.5683333333333334,0.6216666666666667,1
58,0.19333333333333333,0.555,0.3516666666666667,0.13166666666666665,0.47833333333333333,0.07166666666666667,0.5783333333333334,0.13166666666666665,0.6866666666666666,0.31666666666666665,0.3283333333333333,0.7883333333333333,0.42,0.56,0.5033333333333333,0.565,0.57,0.6233333333333333,1
59,0.18833333333333332,0.565,0.35333333333333333,0.13,0.47833333333333333,0.07166666666666667,0.5783333333333334,0.13166666666666665,0.6883333333333334,0.31833333333333336,0.33,0.785,0.4216666666666667,0.56,0.505,0.57,0.57,0.6216666666666667,1
60,0.18666666666666668,0.5666666666666667,0.35333333333333333,0.13,0.4766666666666667,0.07,0.5783333333333334,0.13166666666666665,0.6883333333333334,0.31833333333333336,0.3283333333333333,0.7883333333333333,0.4216666666666667,0.56,0.505,0.5683333333333334,0.5716666666666667,0.6233333333333333,1
61,0.185,0.5683333333333334,0.35333333333333333,0.13,0.47833333333333333,0.07166666666666667,0.58,0.13333333333333333,0.6883333333333334,0.31833333333333336,0.33,0.7833333333333333,0.42333333333333334,0.5583333333333333,0.5066666666666667,0.5666666666666667,0.5716666666666667,0.6233333333333333,1
62,0.18666666666666668,0.5633333333333334,0.3516666666666667,0.13333333333333333,0.4766666666666667,0.07166666666666667,0.58,0.135,0.6883333333333334,0.31833333333333336,0.33,0.7833333333333333,0.42333333333333334,0.56,0.5066666666666667,0.5666666666666667,0.5716666666666667,0.6233333333333333,1
63,0.18666666666666668,0.5633333333333334,0.3516666666666667,0.13333333333333333,0.47833333333333333,0.07166666666666667,0.5783333333333334,0.13166666666666665,0.6883333333333334,0.31833333333333336,0.33,0.7833333333333333,0.42333333333333334,0.56,0.5066666666666667,0.5683333333333334,0.5716666666666667,0.6216666666666667,1
64,0.185,0.5666666666666667,0.3516666666666667,0.13333333333333333,0.47833333333333333,0.07166666666666667,0.58,0.13333333333333333,0.6866666666666666,0.315,0.33,0.7833333333333333,0.42333333333333334,0.56,0.5066666666666667,0.5683333333333334,0.5716666666666667,0.6216666666666667,1
65,0.185,0.5666666666666667,0.35333333333333333,0.13,0.47833333333333333,0.07166666666666667,0.5783333333333334,0.13166666666666665,0.6883333333333334,0.31833333333333336,0.3283333333333333,0.7866666666666666,0.42333333333333334,0.5583333333333333,0.5066666666666667,0.5666666666666667,0.5716666666666667,0.6216666666666667,1
66,0.185,0.5666666666666667,0.35333333333333333,0.13,0.47833333333333333,0.07166666666666667,0.5816666666666667,0.13333333333333333,0.6866666666666666,0.315,0.3283333333333333,0.7866666666666666,0.42333333333333334,0.56,0.5066666666666667,0.5683333333333334,0.5733333333333334,0.6233333333333333,1
67,0.18666666666666668,0.5616666666666666,0.35333333333333333,0.13,0.47833333333333333,0.07166666666666667,0.5783333333333334,0.13166666666666665,0.69,0.32,0.3283333333333333,0.7866666666666666,0.425,0.5583333333333333,0.5066666666666667,0.5666666666666667,0.5716666666666667,0.6216666666666667,1
68,0.185,0.565,0.35333333333333333,0.13,0.47833333333333333,0.07,0.5816666666666667,0.135,0.6883333333333334,0.31666666666666665,0.3283333333333333,0.7866666666666666,0.42333333333333334,0.5583333333333333,0.5066666666666667,0.5683333333333334,0.5733333333333334,0.6233333333333333,1
69,0.185,0.565,0.35333333333333333,0.13,0.47833333333333333,0.07166666666666667,0.5783333333333334,0.13166666666666665,0.69,0.32,0.3283333333333333,0.7866666666666666,0.42333333333333334,0.56,0.5066666666666667,0.5666666666666667,0.5733333333333334,0.6233333333333333,1
70,0.18166666666666667,0.5716666666666667,0.3516666666666667,0.13166666666666665,0.47833333333333333,0.07,0.5816666666666667,0.13333333333333333,0.6883333333333334,0.31666666666666665,0.3283333333333333,0.7866666666666666,0.42333333333333334,0.5583333333333333,0.5066666666666667,0.5666666666666667,0.5733333333333334,0.6233333333333333,1
71,0.18,0.5733333333333334,0.3516666666666667,0.13166666666666665,0.47833333333333333,0.07,0.5783333333333334,0.13166666666666665,0.6916666666666667,0.32166666666666666,0.3283333333333333,0.7866666666666666,0.42333333333333334,0.5583333333333333,0.5066666666666667,0.5683333333333334,0.5733333333333334,0.6233333333333333,1
72,0.17666666666666667,0.5783333333333334,0.3516666666666667,0.13166666666666665,0.4766666666666667,0.07,0.5783333333333334,0.13166666666666665,0.69,0.31833333333333336,0.3283333333333333,0.785,0.42333333333333334,0.5583333333333333,0.5066666666666667,0.5666666666666667,0.5716666666666667,0.62,1
73,0.17166666666666666,0.585,0.3516666666666667,0.13166666666666665,0.47833333333333333,0.07,0.58,0.13166666666666665,0.6916666666666667,0.32,0.3283333333333333,0.785,0.4216666666666667,0.5583333333333333,0.5066666666666667,0.5666666666666667,0.5716666666666667,0.62,1
74,0.16833333333333333,0.5916666666666667,0.3516666666666667,0.13166666666666665,0.47833333333333333,0.07,0.5816666666666667,0.135,0.6933333333333334,0.32166666666666666,0.32666666666666666,0.7883333333333333,0.42333333333333334,0.5566666666666666,0.5066666666666667,0.5683333333333334,0.5716666666666667,0.62,1
75,0.16166666666666665,0.605,0.3516666666666667,0.13333333333333333,0.47833333333333333,0.07166666666666667,0.5816666666666667,0.13333333333333333,0.6933333333333334,0.32,0.325,0.7916666666666666,0.42333333333333334,0.5583333333333333,0.5066666666666667,0.5683333333333334,0.5716666666666667,0.62,1
76,0.16166666666666665,0.605,0.3516666666666667,0.13166666666666665,0.4766666666666667,0.07,0.5833333333333334,0.135,0.6933333333333334,0.32,0.325,0.7916666666666666,0.4216666666666667,0.5583333333333333,0.5066666666666667,0.565,0.5716666666666667,0.62,1
77,0.15833333333333333,0.6133333333333333,0.3516666666666667,0.13166666666666665,0.47833333333333333,0.07166666666666667,0.5816666666666667,0.13333333333333333,0.6916666666666667,0.31666666666666665,0.325,0.7916666666666666,0.4216666666666667,0.5583333333333333,0.5066666666666667,0.565,0.5716666666666667,0.62,1
78,0.15666666666666668,0.6183333333333333,0.3516666666666667,0.13166666666666665,0.47833333333333333,0.07166666666666667,0.5833333333333334,0.13166666666666665,0.6916666666666667,0.31666666666666665,0.3233333333333333,0.795,0.4216666666666667,0.5583333333333333,0.5066666666666667,0.5666666666666667,0.5716666666666667,0.6183333333333333,1
79,0.155,0.6233333333333333,0.3516666666666667,0.13166666666666665,0.47833333333333333,0.07166666666666667,0.5816666666666667,0.13,0.6916666666666667,0.31666666666666665,0.3233333333333333,0.795,0.42,0.5583333333333333,0.505,0.565,0.5716666666666667,0.62,1
80,0.155,0.6233333333333333,0.3516666666666667,0.13333333333333333,0.4766666666666667,0.07,0.5816666666666667,0.13,0.6933333333333334,0.31833333333333336,0.3233333333333333,0.7933333333333333,0.43833333333333335,0.5483333333333333,0.505,0.565,0.5716666666666667,0.62,1
81,0.155,0.6233333333333333,0.3516666666666667,0.13,0.48,0.07,0.5816666666666667,0.13,0.695,0.32,0.3233333333333333,0.7933333333333333,0.43833333333333335,0.5483333333333333,0.505,0.565,0.5716666666666667,0.62,1
82,0.15666666666666668,0.6166666666666667,0.3516666666666667,0.13,0.47833333333333333,0.07166666666666667,0.5833333333333334,0.13166666666666665,0.695,0.32166666666666666,0.3233333333333333,0.7933333333333333,0.41833333333333333,0.5583333333333333,0.505,0.5666666666666667,0.5716666666666667,0.6216666666666667,1
83,0.15833333333333333,0.6116666666666667,0.3516666666666667,0.13166666666666665,0.4766666666666667,0.07166666666666667,0.5833333333333334,0.135,0.6933333333333334,0.32166666666666666,0.325,0.79,0.42,0.5583333333333333,0.5033333333333333,0.5683333333333334,0.57,0.6233333333333333,1
84,0.16,0.61,0.34833333333333333,0.13833333333333334,0.4766666666666667,0.07333333333333333,0.5833333333333334,0.13666666666666666,0.6916666666666667,0.32166666666666666,0.325,0.7933333333333333,0.4166666666666667,0.5616666666666666,0.5016666666666667,0.57,0.57,0.625,1
85,0.16,0.61,0.34833333333333333,0.14,0.475,0.07666666666666666,0.5833333333333334,0.14,0.6916666666666667,0.325,0.325,0.795,0.4166666666666667,0.5616666666666666,0.5016666666666667,0.5733333333333334,0.5683333333333334,0.6266666666666667,1
86,0.165,0.6,0.3466666666666667,0.14166666666666666,0.4766666666666667,0.08,0.58,0.13833333333333334,0.6916666666666667,0.3283333333333333,0.325,0.795,0.4166666666666667,0.5616666666666666,0.5016666666666667,0.5766666666666667,0.5683333333333334,0.63,1
87,0.165,0.5966666666666667,0.3466666666666667,0.14166666666666666,0.4766666666666667,0.07833333333333334,0.5783333333333334,0.14,0.6866666666666666,0.325,0.325,0.7933333333333333,0.4166666666666667,0.5633333333333334,0.5016666666666667,0.5783333333333334,0.5666666666666667,0.6316666666666667,1
88,0.16666666666666666,0.5916666666666667,0.345,0.14333333333333334,0.475,0.08,0.5783333333333334,0.14333333333333334,0.6833333333333333,0.325,0.325,0.79,0.415,0.565,0.5,0.58,0.565,0.6333333333333333,1
89,0.16666666666666666,0.5933333333333334,0.345,0.15166666666666667,0.475,0.08833333333333333,0.5766666666666667,0.155,0.6833333333333333,0.3466666666666667,0.3233333333333333,0.7983333333333333,0.41333333333333333,0.5783333333333334,0.49833333333333335,0.5966666666666667,0.5616666666666666,0.655,1
90,0.16833333333333333,0.5916666666666667,0.3466666666666667,0.15666666666666668,0.47333333333333333,0.09833333333333333,0.5766666666666667,0.16666666666666666,0.68,0.3566666666666667,0.32166666666666666,0.805,0.4116666666666667,0.5883333333333334,0.49666666666666665,0.6066666666666667,0.5616666666666666,0.6683333333333333,1
91,0.16833333333333333,0.5933333333333334,0.35,0.16333333333333333,0.4766666666666667,0.10833333333333334,0.58,0.18166666666666667,0.6816666666666666,0.37333333333333335,0.32,0.81,0.4116666666666667,0.5983333333333334,0.49666666666666665,0.62,0.56,0.6816666666666666,1
92,0.16666666666666666,0.5983333333333334,0.35,0.16833333333333333,0.47833333333333333,0.11666666666666667,0.5783333333333334,0.18833333333333332,0.68,0.37833333333333335,0.32,0.8116666666666666,0.41333333333333333,0.605,0.495,0.6233333333333333,0.5583333333333333,0.685,1
93,0.16666666666666666,0.6,0.35,0.17166666666666666,0.47833333333333333,0.11833333333333333,0.5783333333333334,0.19,0.68,0.37833333333333335,0.32,0.815,0.41333333333333333,0.605,0.49666666666666665,0.6266666666666667,0.56,0.6833333333333333,1
94,0.16166666666666665,0.6133333333333333,0.34833333333333333,0.175,0.47833333333333333,0.11833333333333333,0.58,0.18833333333333332,0.6833333333333333,0.38166666666666665,0.31833333333333336,0.8266666666666667,0.41333333333333333,0.6083333333333333,0.49666666666666665,0.6266666666666667,0.56,0.6816666666666666,1
95,0.155,0.6283333333333333,0.3466666666666667,0.17666666666666667,0.4766666666666667,0.12,0.58,0.18833333333333332,0.6833333333333333,0.38,0.31833333333333336,0.8266666666666667,0.41333333333333333,0.6083333333333333,0.49666666666666665,0.625,0.5616666666666666,0.6833333333333333,1
96,0.15,0.64,0.34833333333333333,0.175,0.4766666666666667,0.12,0.5783333333333334,0.18666666666666668,0.6816666666666666,0.37666666666666665,0.31666666666666665,0.83,0.41333333333333333,0.6083333333333333,0.49666666666666665,0.6233333333333333,0.5616666666666666,0.68,1
97,0.15,0.64,0.3466666666666667,0.17833333333333334,0.4766666666666667,0.12,0.58,0.18833333333333332,0.6816666666666666,0.37666666666666665,0.31666666666666665,0.83,0.41333333333333333,0.6083333333333333,0.49833333333333335,0.6233333333333333,0.5633333333333334,0.6816666666666666,1
98,0.14833333333333334,0.645,0.3466666666666667,0.17833333333333334,0.4766666666666667,0.12,0.5783333333333334,0.18666666666666668,0.6833333333333333,0.37833333333333335,0.315,0.8333333333333334,0.41333333333333333,0.6083333333333333,0.49833333333333335,0.625,0.5633333333333334,0.6816666666666666,1
99,0.15,0.6416666666666667,0.35,0.175,0.47833333333333333,0.12166666666666667,0.5783333333333334,0.18666666666666668,0.6816666666666666,0.37666666666666665,0.31666666666666665,0.8283333333333334,0.41333333333333333,0.6083333333333333,0.49833333333333335,0.6233333333333333,0.5633333333333334,0.6816666666666666,1
100,0.15166666666666667,0.6383333333333333,0.34833333333333333,0.175,0.47833333333333333,0.12166666666666667,0.58,0.18833333333333332,0.6833333333333333,0.38,0.31666666666666665,0.8283333333333334,0.41333333333333333,0.6083333333333333,0.49833333333333335,0.6233333333333333,0.5633333333333334,0.6833333333333333,1
